CELL_ID,4월_유출,4월_유입,4월_총이동,9월_유출,9월_유입,9월_총이동,일평균_유출,일평균_유입,일평균_총이동
다사63505050,4674.6,4717.3,9391.9,5042.53,5034.31,10076.84,4858.5650000000005,4875.805,9734.369999999999
다사49255050,5264,4835.95,10099.95,4939.24,4428.63,9367.87,5101.62,4632.29,9733.91
다사62004975,4702.6,4993.45,9696.05,4799.03,4971.47,9770.5,4750.8150000000005,4982.46,9733.275
다사68254925,5254.55,5148.15,10402.7,4560.64,4498.32,9058.96,4907.595,4823.235,9730.83
다사49505200,5295.5,5373.2,10668.7,4345.84,4404.19,8750.03,4820.67,4888.695,9709.365000000002
다사59255300,5450.55,5522.3,10972.85,4193.01,4245.77,8438.78,4821.780000000001,4884.035,9705.815
다사59255075,5183.15,5005,10188.15,4671.35,4542.2,9213.55,4927.25,4773.6,9700.849999999999
다사52004900,5342.75,5303.2,10645.95,4410.02,4339.54,8749.57,4876.385,4821.37,9697.76
다사58005975,4965.1,4942,9907.1,4752.36,4721.13,9473.5,4858.73,4831.5650000000005,9690.3
다사60754675,4578.7,4512.55,9091.25,5497.58,4788.89,10286.46,5038.139999999999,4650.72,9688.855
다사52505000,6133.05,6091.4,12224.45,3543.5,3605.48,7148.97,4838.275,4848.44,9686.710000000001
다사68754225,4806.2,4865.7,9671.9,4816.19,4873.2,9689.4,4811.195,4869.45,9680.65
다사47005075,5176.15,5048.05,10224.2,4607.72,4528.24,9135.97,4891.9349999999995,4788.145,9680.085
다사44254825,4776.1,4641,9417.1,5043.7,4883.52,9927.22,4909.9,4762.26,9672.16
다사49005750,4967.9,4926.6,9894.5,4747.2,4683.19,9430.38,4857.549999999999,4804.895,9662.439999999999
다사65504575,5816.65,6325.2,12141.85,3610.02,3565.17,7175.2,4713.335,4945.1849999999995,9658.525
다사57505050,4920.65,5008.85,9929.5,4640.46,4730.1,9370.56,4780.555,4869.475,9650.029999999999
다사64504550,6291.6,6144.6,12436.2,3488.91,3374.39,6863.3,4890.255,4759.495,9649.75
다사63004800,5454.75,5372.85,10827.6,4286.55,4171.4,8457.95,4870.65,4772.125,9642.775000000001
다사62754550,5412.75,5672.1,11084.85,4014.81,4180.75,8195.56,4713.78,4926.425,9640.205
다사62005025,5420.8,4611.6,10032.4,4947.66,4297.53,9245.19,5184.23,4454.5650000000005,9638.795
다사44504625,5055.75,4531.1,9586.85,5141.32,4548.98,9690.31,5098.535,4540.04,9638.58
다사67504275,5055.4,4856.6,9912,4776.81,4556.36,9333.17,4916.105,4706.48,9622.585
다사59755075,7185.85,3983.35,11169.2,5315.35,2756.69,8072.05,6250.6,3370.02,9620.625
다사51505050,5532.1,5335.75,10867.85,4256.82,4101.61,8358.43,4894.46,4718.68,9613.14
다사58505325,5452.3,5409.6,10861.9,4200.95,4162.41,8363.36,4826.625,4786.005,9612.630000000001
다사49754425,4404.75,4096.75,8501.5,5494.99,5210.31,10705.3,4949.87,4653.530000000001,9603.4
다사61254400,4936.75,4731.65,9668.4,4883.69,4652.61,9536.3,4910.219999999999,4692.129999999999,9602.349999999999
다사58504700,4784.85,4809,9593.85,4826.62,4782.38,9609,4805.735000000001,4795.6900000000005,9601.425
다사60756300,4948.65,4811.8,9760.45,4760.49,4681.72,9442.21,4854.57,4746.76,9601.33
다사64755675,5308.45,5127.5,10435.95,4442.36,4306.63,8749,4875.405,4717.0650000000005,9592.475
다사64004575,5109.3,5112.8,10222.1,4471.7,4489.03,8960.74,4790.5,4800.915,9591.42
다사46504025,4898.25,4875.15,9773.4,4677.39,4728.8,9406.19,4787.82,4801.975,9589.795
다사49255075,4954.6,5544.35,10498.95,4017.69,4657.32,8675.01,4486.145,5100.835,9586.98
다사60505675,4993.1,4891.25,9884.35,4710.68,4565.91,9276.59,4851.89,4728.58,9580.470000000001
다사55755325,5585.3,4985.4,10570.7,4470.28,4102.72,8573,5027.79,4544.0599999999995,9571.85
다사56254550,5181.75,4843.3,10025.05,4704.74,4412.6,9117.34,4943.245,4627.950000000001,9571.195
다사58005650,4879,4678.8,9557.8,4863.29,4708.7,9571.99,4871.145,4693.75,9564.895
다사57754650,5522.65,5578.3,11100.95,3981.79,4035.82,8017.61,4752.219999999999,4807.06,9559.28
다사58504550,5399.1,5400.15,10799.25,4153.22,4162.41,8315.63,4776.16,4781.28,9557.439999999999
다사55504425,5455.45,5332.95,10788.4,4226.76,4096.75,8323.51,4841.105,4714.85,9555.955
다사58255750,3718.75,3649.8,7368.55,5957.78,5778.92,11736.7,4838.264999999999,4714.360000000001,9552.625
다사58255800,4196.15,4174.45,8370.6,5324.97,5400.25,10725.22,4760.5599999999995,4787.35,9547.91
다사62504950,5704.3,5222,10926.3,4243.17,3925.06,8168.23,4973.735000000001,4573.53,9547.265
다사63255500,5605.95,5807.2,11413.15,3722.1,3934.82,7656.91,4664.025,4871.01,9535.029999999999
다사46754625,7329.7,7300.65,14630.35,2233.22,2201.45,4434.67,4781.46,4751.049999999999,9532.51
다사43254425,4314.8,4281.9,8596.7,5262.41,5200.45,10462.86,4788.605,4741.174999999999,9529.78
다사48755800,5041.75,5117,10158.75,4439.88,4457.89,8897.76,4740.8150000000005,4787.445,9528.255000000001
다사67754975,6389.95,6048.35,12438.3,3262.59,3351.5,6614.09,4826.27,4699.925,9526.195
다사59255600,5448.8,5217.8,10666.6,4252.98,4130.5,8383.49,4850.889999999999,4674.15,9525.045
다사58756025,4991.35,4847.15,9838.5,4633.1,4567.16,9200.26,4812.225,4707.155,9519.380000000001
다사60503900,5157.25,4839.45,9996.7,4556.7,4476.05,9032.75,4856.975,4657.75,9514.725
다사39255300,5010.25,4966.5,9976.75,4505.74,4516.58,9022.32,4757.995,4741.54,9499.535
다사59754750,4972.1,5062.75,10034.85,4411.12,4541.91,8953.03,4691.610000000001,4802.33,9493.94
다사40505125,6625.85,6793.5,13419.35,2734.89,2832.21,5567.11,4680.37,4812.855,9493.23
다사47004750,3739.4,3652.25,7391.65,5900.42,5684.53,11584.95,4819.91,4668.389999999999,9488.3
다사60756150,4738.65,4854.85,9593.5,4616.22,4759.19,9375.41,4677.4349999999995,4807.02,9484.455
다사55505325,5110.35,4828.25,9938.6,4557.75,4466.42,9024.17,4834.05,4647.335,9481.385
다사52254575,5220.6,4867.8,10088.4,4564.18,4295.09,8859.27,4892.39,4581.445,9473.835
다사59254275,5205.9,5344.5,10550.4,4176.39,4219.29,8395.68,4691.145,4781.895,9473.04
다사48505775,4393.9,5306.7,9700.6,4088.7,5149.41,9238.11,4241.299999999999,5228.055,9469.355
다사61006150,4761.75,4837.7,9599.45,4609.21,4727.71,9336.92,4685.48,4782.705,9468.185000000001
다사57255400,5380.2,5153.4,10533.6,4314.31,4079.64,8393.95,4847.255,4616.5199999999995,9463.775000000001
다사50254300,4607.05,4678.45,9285.5,4835.1,4802.34,9637.44,4721.075000000001,4740.395,9461.470000000001
다사57504500,4875.85,5041.75,9917.6,4391.37,4613.23,9004.6,4633.610000000001,4827.49,9461.1
다사47254200,5693.1,5519.85,11212.95,3919.61,3786.16,7705.77,4806.3550000000005,4653.005,9459.36
다사53254700,5987.45,5978.35,11965.8,3470.81,3461.55,6932.35,4729.13,4719.950000000001,9449.075
다사58005575,5300.05,5090.75,10390.8,4305.98,4200.16,8506.14,4803.014999999999,4645.455,9448.47
다사67754675,5167.4,4718.35,9885.75,4713.89,4295.49,9009.39,4940.645,4506.92,9447.57
다사59754175,4930.1,4991,9921.1,4448.79,4524.57,8973.36,4689.445,4757.785,9447.23
다사45004250,4786.6,4819.5,9606.1,4613.78,4671.22,9284.99,4700.1900000000005,4745.360000000001,9445.545
다사57255350,5110.35,5176.5,10286.85,4322.31,4275.42,8597.73,4716.33,4725.96,9442.29
다사47754400,5940.9,5770.45,11711.35,3613.86,3552.69,7166.56,4777.38,4661.57,9438.955
다사67004825,5129.6,4957.75,10087.35,4460.35,4329.69,8790.03,4794.975,4643.719999999999,9438.69
다사57255100,5461.05,5237.05,10698.1,4193.43,3966.04,8159.46,4827.24,4601.545,9428.78
다사59254625,4939.55,5036.85,9976.4,4377.86,4502.2,8880.06,4658.705,4769.525,9428.23
다사46504100,4625.25,4517.45,9142.7,4890.77,4790.07,9680.83,4758.01,4653.76,9411.765
다사58754350,5593.7,5462.1,11055.8,3890.1,3870.19,7760.28,4741.9,4666.145,9408.039999999999
다사59755850,5744.9,5659.85,11404.75,3752.74,3612.42,7365.16,4748.82,4636.135,9384.955
다사54755325,4999.4,4728.15,9727.55,4584.73,4446.64,9031.36,4792.065,4587.395,9379.455
다사63005725,4550.7,4393.2,8943.9,5056.95,4747.1,9804.06,4803.825,4570.15,9373.98
다사59254700,5225.15,5273.1,10498.25,4103.72,4144.14,8247.86,4664.4349999999995,4708.620000000001,9373.055
다사50254275,5185.6,5054,10239.6,4314.92,4179.86,8494.78,4750.26,4616.93,9367.19
다사61755925,4067,3991.05,8058.05,5432.72,5227.65,10660.37,4749.860000000001,4609.35,9359.210000000001
다사46004050,3947.65,3704.05,7651.7,5674.2,5378.32,11052.52,4810.925,4541.1849999999995,9352.11
다사58755675,4681.25,4560.5,9241.75,4724.7,4734.65,9459.35,4702.975,4647.575,9350.55
다사68754200,4923.8,5045.6,9969.4,4313.73,4409.58,8723.31,4618.764999999999,4727.59,9346.355
다사57505950,4494.7,4437.65,8932.35,4944.96,4813.32,9758.28,4719.83,4625.485,9345.315
다사45754700,5590.55,5432.35,11022.9,3882.86,3757.67,7640.53,4736.705,4595.01,9331.715
다사54504425,4904.9,4848.2,9753.1,4498.24,4410.15,8908.39,4701.57,4629.174999999999,9330.744999999999
다사67504200,4938.5,4940.6,9879.1,4392.21,4389.61,8781.82,4665.355,4665.105,9330.46
다사68004850,5084.45,5118.75,10203.2,4156.92,4276.29,8433.21,4620.6849999999995,4697.52,9318.205
다사68004825,4924.15,4846.1,9770.25,4477.69,4376.8,8854.49,4700.92,4611.450000000001,9312.369999999999
다사59005550,5002.9,4884.95,9887.85,4397.6,4339.27,8736.87,4700.25,4612.110000000001,9312.36
다사64505650,4751.95,4712.4,9464.35,4611.61,4526.87,9138.48,4681.78,4619.635,9301.415
다사62004350,4658.15,4497.15,9155.3,4803.55,4639.82,9443.37,4730.85,4568.485,9299.335
다사58005925,5441.45,5334,10775.45,3901.99,3889.99,7791.98,4671.719999999999,4611.995,9283.715
다사48505950,5132.4,5084.8,10217.2,4190.45,4158.43,8348.88,4661.424999999999,4621.615,9283.04
다사48755975,4494.35,4727.1,9221.45,4558.07,4780.48,9338.55,4526.21,4753.79,9280
다사60004475,5102.3,4171.3,9273.6,5178.54,4100.19,9278.74,5140.42,4135.745,9276.17
다사46754650,4847.15,4921.35,9768.5,4372.04,4399.92,8771.95,4609.594999999999,4660.635,9270.225
다사49005400,4644.85,4612.65,9257.5,4647.43,4629.95,9277.38,4646.14,4621.299999999999,9267.439999999999
다사62256200,4888.8,4804.1,9692.9,4439.45,4397.32,8836.77,4664.125,4600.71,9264.835
다사58754525,4931.5,4958.45,9889.95,4318.9,4319.15,8638.05,4625.2,4638.799999999999,9264
다사48005175,5167.4,4956,10123.4,4285.58,4115.37,8400.95,4726.49,4535.6849999999995,9262.175
다사57755125,4847.85,4435.2,9283.05,4897.67,4335.41,9233.08,4872.76,4385.305,9258.064999999999
다사56254350,5633.95,5532.45,11166.4,3573.81,3773.82,7347.63,4603.88,4653.135,9257.015
다사59505300,4481.4,4357.5,8838.9,4941.78,4714.52,9656.29,4711.59,4536.01,9247.595000000001
다사51004500,2932.3,2971.5,5903.8,6284.36,6297.38,12581.73,4608.33,4634.4400000000005,9242.765
다사55505125,4553.15,4890.2,9443.35,4352.02,4669.26,9021.28,4452.585,4779.73,9232.315
다사62005250,4991,4879,9870,4341.89,4252.11,8594,4666.445,4565.555,9232
다사47254125,4594.45,4531.45,9125.9,4730.36,4600.09,9330.44,4662.405,4565.77,9228.17
다사51504475,5089,4739,9828,4433.98,4184.33,8618.31,4761.49,4461.665,9223.154999999999
다사51504500,5224.45,4746,9970.45,4443.03,4030.68,8473.71,4833.74,4388.34,9222.08
다사60254725,5487.65,5530,11017.65,3679.47,3746.62,7426.09,4583.5599999999995,4638.3099999999995,9221.869999999999
다사57255950,5059.95,4957.05,10017,4274.54,4150.04,8424.58,4667.245,4553.545,9220.79
다사58256250,4342.45,4255.65,8598.1,5024.28,4807.57,9831.85,4683.365,4531.61,9214.975
다사39755125,6102.25,5656,11758.25,3460.84,3208.17,6669.01,4781.545,4432.085,9213.630000000001
다사57754125,4727.8,4672.85,9400.65,4540.58,4450.81,8991.4,4634.1900000000005,4561.83,9196.025
다사62505775,5098.45,5143.6,10242.05,4029.48,4116.75,8146.23,4563.965,4630.175,9194.14
다사49005000,6278.3,4211.2,10489.5,4740.58,3152.18,7892.76,5509.4400000000005,3681.6899999999996,9191.130000000001
다사41504975,5401.9,5120.15,10522.05,3993.07,3865.66,7858.73,4697.485,4492.905,9190.39
다사61755250,4721.15,4644.85,9366,4520.39,4481.68,9002.07,4620.77,4563.265,9184.035
다사62505800,5064.15,4908.75,9972.9,4269.37,4108.25,8377.63,4666.76,4508.5,9175.265
다사41254925,4778.55,4725.35,9503.9,4465.37,4374.24,8839.61,4621.96,4549.795,9171.755000000001
다사61504525,4715.55,4856.95,9572.5,4383.54,4387.36,8770.9,4549.545,4622.155,9171.7
다사67504850,5101.95,5161.1,10263.05,4014.57,4062.38,8076.96,4558.26,4611.74,9170.005
다사63004575,4959.85,5062.05,10021.9,4090.63,4227.33,8317.97,4525.24,4644.6900000000005,9169.935
다사41504450,5012,4775.05,9787.05,4354.53,4195.83,8550.36,4683.264999999999,4485.4400000000005,9168.705
다사51754375,4936.05,4764.55,9700.6,4355.34,4262.56,8617.9,4645.695,4513.555,9159.25
다사56755500,4754.75,4447.1,9201.85,4731.58,4384.89,9116.47,4743.165,4415.995000000001,9159.16
다사58504525,5433.75,5468.75,10902.5,3709.13,3705.87,7415,4571.4400000000005,4587.3099999999995,9158.75
다사59005525,5043.85,4263,9306.85,4804.59,4198.2,9002.8,4924.22,4230.6,9154.825
다사58505575,4972.8,4795.7,9768.5,4252.74,4273.05,8525.79,4612.77,4534.375,9147.145
다사63254850,4580.45,4649.4,9229.85,4489.78,4572.59,9062.38,4535.115,4610.995,9146.115
다사52005575,4846.45,5280.8,10127.25,4029.92,4133,8162.92,4438.1849999999995,4706.9,9145.085
다사62505700,4973.85,5018.3,9992.15,4046.02,4248.52,8294.54,4509.935,4633.41,9143.345000000001
다사61756025,5302.15,5185.95,10488.1,3859.65,3929.62,7789.27,4580.9,4557.785,9138.685000000001
다사55754200,4791.15,4668.65,9459.8,4448.23,4368.51,8816.74,4619.69,4518.58,9138.27
다사51255525,5067.3,5099.5,10166.8,3995.99,4112.68,8108.67,4531.645,4606.09,9137.735
다사58004500,4880.4,5375.65,10256.05,3769.74,4240.71,8010.45,4325.07,4808.18,9133.25
다사59254375,5169.85,5257,10426.85,3883.39,3925.8,7809.18,4526.62,4591.4,9118.015
다사58755425,5903.1,5405.05,11308.15,3608.94,3303.16,6912.1,4756.02,4354.105,9110.125
다사61504950,5516.35,5383.7,10900.05,3694.27,3612.15,7306.43,4605.31,4497.925,9103.24
다사64004875,4410,4431.35,8841.35,4629.84,4718.03,9347.87,4519.92,4574.6900000000005,9094.61
다사66504600,4719.75,4709.25,9429,4337.86,4413.75,8751.61,4528.805,4561.5,9090.305
다사59755775,4934.3,5125.75,10060.05,3930.6,4189.02,8119.62,4432.45,4657.385,9089.835
다사62755700,4968.25,4639.25,9607.5,4469.09,4099.66,8568.75,4718.67,4369.455,9088.125
다사61255500,4374.3,4422.25,8796.55,4621.12,4722.73,9343.84,4497.71,4572.49,9070.195
다사43004675,4365.55,4340.7,8706.25,4784.91,4639.57,9424.48,4575.23,4490.135,9065.365
다사61755150,4584.3,4678.1,9262.4,4483.43,4384.71,8868.14,4533.865,4531.405000000001,9065.27
다사55754525,4482.8,4494,8976.8,4522.78,4627.12,9149.91,4502.79,4560.5599999999995,9063.355
다사46254700,6329.75,6206.9,12536.65,2798.56,2773.53,5572.09,4564.155,4490.215,9054.369999999999
다사56754250,4848.2,4907,9755.2,4189.01,4162.83,8351.84,4518.605,4534.915,9053.52
다사66004775,4904.2,4845.05,9749.25,4221.4,4130.5,8351.9,4562.799999999999,4487.775,9050.575
다사58255725,4605.65,5211.5,9817.15,3794.05,4474.11,8268.16,4199.85,4842.805,9042.654999999999
다사65004300,1904.7,7776.65,9681.35,1691.7,6698.91,8390.62,1798.2,7237.78,9035.985
다사49005325,4829.65,4497.15,9326.8,4483.13,4261.79,8744.92,4656.389999999999,4379.469999999999,9035.86
다사50755125,4943.05,5738.6,10681.65,3483.19,3882.11,7365.3,4213.12,4810.3550000000005,9023.475
다사54505250,4630.85,4723.25,9354.1,4306,4384.14,8690.14,4468.425,4553.695,9022.119999999999
다사57754725,4336.5,4438,8774.5,4577.88,4673.2,9251.08,4457.1900000000005,4555.6,9012.79
다사56754275,5188.4,5279.4,10467.8,3768.01,3789.18,7557.19,4478.205,4534.29,9012.494999999999
다사58505175,4943.05,4961.6,9904.65,4051.59,4061.63,8113.23,4497.32,4511.615,9008.939999999999
다사61253950,4732.35,4624.2,9356.55,4361.9,4292.48,8654.38,4547.125,4458.34,9005.465
다사60755450,4653.6,4594.45,9248.05,4360.65,4401.24,8761.89,4507.125,4497.844999999999,9004.97
다사61004200,4795.7,4523.75,9319.45,4507.43,4182.07,8689.49,4651.5650000000005,4352.91,9004.470000000001
다사42754725,4763.85,4654.65,9418.5,4363.95,4226.37,8590.31,4563.9,4440.51,9004.404999999999
다사49005350,5755.05,3841.95,9597,5063.23,3347.09,8410.32,5409.139999999999,3594.52,9003.66
다사45254375,4266.85,4295.9,8562.75,4736.95,4704.68,9441.63,4501.9,4500.29,9002.189999999999
다사48505000,4952.85,5318.6,10271.45,3701.27,4005.37,7706.64,4327.06,4661.985000000001,8989.045
다사58254725,5217.45,5121.2,10338.65,3805.42,3823.33,7628.75,4511.4349999999995,4472.264999999999,8983.7
다사61755750,4607.05,4424.7,9031.75,4560.02,4362.14,8922.16,4583.535,4393.42,8976.955
다사63754475,4848.9,4710.3,9559.2,4227.13,4128.66,8355.8,4538.014999999999,4419.48,8957.5
다사46754750,4949.35,4938.15,9887.5,4041.89,3967.68,8009.56,4495.62,4452.915,8948.53
다사60755500,2750.3,7031.15,9781.45,2448.76,5665.9,8114.66,2599.53,6348.525,8948.055
다사48255450,4737.95,4741.45,9479.4,4217.16,4197,8414.15,4477.555,4469.225,8946.775
다사67254650,5198.9,4305.35,9504.25,4674.97,3707.69,8382.66,4936.9349999999995,4006.5200000000004,8943.455
다사63755325,4564.35,4459.35,9023.7,4530.26,4330.1,8860.36,4547.305,4394.725,8942.03
다사67754450,5126.1,5097.4,10223.5,3831.07,3818.65,7649.73,4478.585,4458.025,8936.615
다사68754400,4502.4,4457.95,8960.35,4508.74,4399.08,8907.82,4505.57,4428.514999999999,8934.085
다사48504775,5782,5717.95,11499.95,3211.09,3156.25,6367.34,4496.545,4437.1,8933.645
다사52004175,4855.9,4977.35,9833.25,3972.75,4052.84,8025.58,4414.325,4515.095,8929.415
다사57504400,4572.05,4439.4,9011.45,4453.72,4390.43,8844.15,4512.885,4414.915,8927.8
다사42254475,4757.55,4655.7,9413.25,4286.23,4153.32,8439.55,4521.889999999999,4404.51,8926.4
다사51004525,4627.35,4571.35,9198.7,4324.54,4329.28,8653.82,4475.945,4450.3150000000005,8926.26
다사55505250,5734.75,5688.2,11422.95,3231.16,3194.57,6425.72,4482.955,4441.385,8924.335000000001
다사60505300,4289.95,4145.4,8435.35,4777.92,4625.97,9403.89,4533.9349999999995,4385.6849999999995,8919.619999999999
다사44254925,4907.35,4727.45,9634.8,4158.91,4017.28,8176.19,4533.13,4372.365,8905.494999999999
다사58004750,4765.25,4788,9553.25,4139.52,4117.15,8256.68,4452.385,4452.575,8904.965
다사59756050,5020.05,4792.2,9812.25,3979.79,3966.23,7946.02,4499.92,4379.215,8879.135
다사67004875,5790.05,5828.9,11618.95,3045.64,3086.6,6132.24,4417.845,4457.75,8875.595000000001
다사48255675,3584,4889.5,8473.5,4024.95,5221.95,9246.9,3804.475,5055.725,8860.2
다사66254375,4230.8,4276.65,8507.45,4572.12,4639.56,9211.68,4401.46,4458.105,8859.565
다사60255775,4344.2,4230.8,8575,4630.47,4500.7,9131.17,4487.335,4365.75,8853.085
다사56005175,4777.85,4770.15,9548,4010.15,4126.51,8136.65,4394,4448.33,8842.325
다사56754350,4789.4,5223.75,10013.15,3682.96,3979.22,7662.18,4236.18,4601.485,8837.665
다사56754550,4252.5,3937.5,8190,4910,4569.32,9479.32,4581.25,4253.41,8834.66
다사66254475,4531.8,4572.05,9103.85,4209.57,4321.79,8531.36,4370.6849999999995,4446.92,8817.605
다사61504575,5692.4,5474.35,11166.75,3278.51,3185.95,6464.45,4485.455,4330.15,8815.6
다사54004400,4973.85,4818.45,9792.3,3966.51,3857.95,7824.45,4470.18,4338.2,8808.375
다사63504875,4527.95,4639.95,9167.9,4152.78,4268.44,8421.22,4340.365,4454.195,8794.56
다사46254275,5224.45,4977.7,10202.15,3770.76,3595.49,7366.25,4497.605,4286.594999999999,8784.2
다사51754875,4673.55,4544.4,9217.95,4258.26,4078.98,8337.24,4465.905000000001,4311.69,8777.595000000001
다사60504575,4943.75,5190.85,10134.6,3659.38,3761.04,7420.42,4301.5650000000005,4475.945,8777.51
다사49255375,4634.35,4630.5,9264.85,4141.67,4148.36,8290.03,4388.01,4389.43,8777.44
다사47755325,4266.85,4200,8466.85,4635.71,4451.97,9087.67,4451.280000000001,4325.985000000001,8777.26
다사56005750,4234.3,4132.8,8367.1,4629.35,4557.23,9186.59,4431.825000000001,4345.014999999999,8776.845000000001
다사59505625,5804.75,5519.15,11323.9,3245.62,2983.47,6229.09,4525.1849999999995,4251.3099999999995,8776.494999999999
다사39255325,4584.3,4443.95,9028.25,4293.99,4230.42,8524.4,4439.145,4337.1849999999995,8776.325
다사45254500,5742.45,5875.1,11617.55,2960.17,2967.04,5927.21,4351.3099999999995,4421.07,8772.38
다사56505175,4007.5,4184.6,8192.1,4597.44,4753.34,9350.77,4302.469999999999,4468.97,8771.435000000001
